RealGM ID,Season,Name,Position 1,Position 2,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,Height,Weight,Height w/o Shoes,Height w/ Shoes,Wingspan,Standing Reach,Body Fat %,Hand Length,Hand Width,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,# Dunks,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Draft Pick,NBA MPG,NBA Draft Pick,Result
122091,2021-22,JD Notae,PG,,Arkansas,SEC,28.0,8.0,8.62,4.0,"Oct 27, 1998",23.68,74,180.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,343.0,36,35,1193.0,19.8,0.498,0.458,0.423,0.263,632.0,1.8,13.5,7.6,24.6,3.8,2.4,13.6,31.0,1.7,2.6,4.3,0.145,3.5,4.2,7.7,1.29,100.0,92.7,0.388,-1.17,7.8,19.7,0.396,5.3,11.4,0.468,2.5,8.3,0.297,4.0,5.2,0.774,5.5,4.5,2.7,0.8,3.5,3.2,22.1,10.9,27.4,7.4,15.8,3.4,11.6,5.6,7.2,7.6,6.2,3.8,1.2,4.8,4.4,30.8,3.0,30.7,56.9,21.4,27.0,35.2,10.7,42.3,44.6,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,14.995
122260,2021-22,Keve Aluma,SF,PF,Virginia Tech,ACC,23.0,13.0,6.48,4.0,"Dec 31, 1998",23.5,81,230.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,400.0,36,36,1109.0,26.0,0.602,0.568,0.183,0.318,542.0,8.6,18.5,13.7,13.9,1.5,3.5,12.1,26.8,4.1,1.9,6.0,0.216,6.3,2.3,8.6,1.06,119.5,98.0,0.31,-1.84,7.9,14.8,0.538,7.0,12.0,0.584,0.9,2.7,0.333,3.7,4.7,0.785,8.5,2.5,1.0,1.2,2.3,3.0,20.5,12.5,23.2,11.1,18.9,1.4,4.3,5.8,7.4,13.3,3.9,1.5,1.9,3.7,4.7,32.2,36.0,46.7,64.4,59.3,35.0,50.3,34.7,18.3,96.0,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,14.981
92194,2021-22,Andrew Nembhard,PG,,Gonzaga,WCC,28.0,4.0,4.5,4.0,"Jan 16, 2000",22.45,76,195.6,75.0,76.5,77.75,99.0,4.4,8.0,9.5,23.0,32,32,1029.0,18.1,0.564,0.534,0.429,0.177,436.0,1.6,8.7,5.6,26.3,2.7,0.4,15.6,18.6,2.8,2.2,5.0,0.195,3.9,3.4,7.3,2.97,118.5,93.0,0.31,5.49,5.4,12.1,0.452,3.5,6.9,0.503,2.0,5.2,0.383,1.9,2.1,0.873,4.2,7.2,2.0,0.2,2.4,2.5,14.7,7.4,16.3,4.7,9.3,2.7,7.0,2.5,2.9,5.7,9.7,2.7,0.2,3.3,3.4,20.0,2.0,26.8,61.4,21.6,30.3,40.4,10.5,42.9,70.6,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2018.0,U18 Americas Championship,18.0,26:08,9.5,3.6,7.5,0.474,1.2,2.6,0.447,1.2,1.9,0.629,3.6,5.6,2.4,0.1,2.2,2.0,Silver,,16.356737588652482,31.0,14.98
127817,2021-22,Lester Quinones,SG,SF,Memphis,AAC,22.0,11.0,7.86,3.0,"Nov 16, 2000",21.62,77,210.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,58.0,33,30,897.0,15.5,0.6,0.566,0.603,0.376,300.0,4.4,9.5,7.1,8.6,2.4,0.5,14.0,17.1,2.0,1.3,3.3,0.146,3.3,1.9,5.3,0.96,118.9,100.9,0.166,-1.76,4.7,10.4,0.449,2.2,4.1,0.538,2.5,6.3,0.39,2.9,3.9,0.75,5.1,1.9,1.7,0.2,2.0,2.8,14.8,6.6,14.7,3.1,5.8,3.5,8.9,4.1,5.5,7.2,2.7,2.4,0.3,2.8,3.9,20.8,4.0,21.4,68.0,41.2,18.4,37.2,43.8,60.3,94.5,2018-19,New Heights,UAA 17U,8.0,7.0,25.1,13.88,4.88,11.12,0.438,2.0,6.5,0.308,2.12,2.75,0.773,2.88,1.75,4.62,1.5,1.0,0.12,2.0,2.25,2018.0,U18 Americas Championship,6.0,31:41,17.5,5.5,12.7,0.434,3.0,7.2,0.419,3.5,4.7,0.75,6.3,3.5,1.0,0.2,3.0,2.3,6th,,16.356737588652482,28.925076452599388,14.978
87275,2021-22,Alex Barcello,PG,,BYU,WCC,24.0,11.0,5.23,4.0,"Aug 31, 1998",23.83,74,190.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,83.0,35,35,1125.0,21.7,0.6,0.554,0.491,0.312,546.0,1.0,11.8,6.6,19.9,1.7,0.0,11.2,24.6,4.0,1.6,5.6,0.197,6.0,1.7,7.7,1.84,121.5,101.3,0.319,1.15,6.8,15.1,0.451,3.7,7.7,0.479,3.1,7.4,0.421,4.1,4.7,0.865,4.7,4.1,1.2,0.0,2.2,2.1,20.9,9.9,21.9,5.4,11.2,4.5,10.8,5.9,6.8,6.8,5.9,1.7,0.0,3.2,3.0,30.2,0.0,14.1,58.3,22.9,36.9,43.9,17.4,49.1,68.2,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,14.914
107392,2021-22,EJ Liddell,PF,,Ohio State,Big Ten,20.0,12.0,9.08,3.0,"Dec 18, 2000",21.53,79,243.0,77.5,79.0,83.75,103.5,12.2,8.25,9.25,44.0,32,32,1062.0,30.5,0.598,0.546,0.297,0.534,612.0,8.9,19.3,14.5,17.0,1.0,8.5,12.9,30.5,4.6,1.6,6.3,0.236,8.5,3.3,11.8,1.04,120.6,100.0,0.344,-2.51,7.6,15.6,0.49,5.9,11.0,0.54,1.7,4.6,0.374,6.4,8.3,0.765,9.6,3.0,0.7,3.1,2.9,3.0,23.4,11.7,24.0,9.1,16.8,2.7,7.1,9.8,12.8,14.7,4.6,1.0,4.8,4.5,4.6,35.9,15.0,19.3,70.0,46.4,51.0,47.9,18.8,29.7,80.4,2018-19,Brad Beal Elite,Nike 17U,10.0,6.0,12.7,13.7,4.2,7.8,0.538,0.4,1.8,0.222,4.0,6.4,0.625,0.0,5.2,5.2,1.0,0.4,1.9,0.6,2.4,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,41.0,14.872
120264,2021-22,Tyrese Martin,SG,SF,UConn,Big East,20.0,9.0,6.88,4.0,"Mar 7, 1999",23.32,79,215.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,220.0,29,29,930.0,19.5,0.54,0.516,0.312,0.28,377.0,8.2,17.9,13.0,12.1,1.5,1.6,12.7,22.3,2.3,1.6,3.9,0.168,4.9,1.8,6.7,1.06,113.7,97.6,0.256,-1.73,6.2,13.8,0.449,4.3,9.5,0.457,1.8,4.3,0.43,2.7,3.9,0.689,9.4,2.4,1.0,0.6,2.3,2.6,16.9,9.3,20.7,6.5,14.2,2.8,6.4,4.0,5.8,14.0,3.6,1.5,0.9,3.4,3.9,25.3,8.0,39.3,56.3,33.8,29.6,31.6,20.0,31.2,90.7,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,51.0,14.677
117322,2021-22,Johnny Juzang,SF,SG,UCLA,Pac-12,22.0,8.0,8.36,3.0,"Mar 17, 2001",21.29,78,208.6,77.25,78.5,83.0,102.5,7.5,8.5,9.5,33.0,30,29,954.0,18.1,0.519,0.487,0.302,0.191,421.0,2.7,15.0,8.7,11.5,1.4,0.5,9.4,27.0,2.0,1.5,3.5,0.146,3.6,1.4,5.0,1.15,107.2,99.3,0.282,-1.19,7.5,17.4,0.432,5.6,12.1,0.464,1.9,5.2,0.36,2.8,3.3,0.835,6.0,2.3,0.9,0.2,2.0,2.5,19.7,11.3,26.1,8.5,18.2,2.8,7.9,4.2,5.0,9.0,3.4,1.4,0.3,3.0,3.7,29.6,0.0,20.3,58.3,55.1,49.5,41.5,35.3,30.2,86.7,2018-19,Compton Magic,Gold Gauntlet 17U,4.0,4.0,22.3,10.25,4.0,11.5,0.348,1.5,5.0,0.3,0.75,1.75,0.429,0.5,3.25,3.75,2.0,0.75,0.25,1.75,2.0,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,14.435
88869,2021-22,Jermaine Samuels,SF,,Villanova,Big East,30.0,8.0,10.29,4.0,"Nov 13, 1998",23.63,79,220.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,46.0,38,37,1126.0,19.9,0.563,0.517,0.332,0.386,423.0,8.2,17.7,13.0,10.3,1.7,2.9,13.4,20.8,2.9,1.9,4.8,0.171,3.9,3.0,6.9,0.95,115.9,97.9,0.221,-2.04,5.3,11.2,0.472,4.3,7.5,0.569,1.0,3.7,0.276,3.3,4.3,0.77,8.8,2.0,1.1,0.9,2.1,3.1,15.0,8.3,17.7,6.7,11.8,1.6,5.9,5.3,6.8,13.8,3.1,1.7,1.5,3.2,4.8,23.5,18.0,49.7,63.1,39.4,17.1,38.9,28.6,33.2,96.6,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,14.341
104833,2021-22,Amadou Sow,PF,,UC Santa Barbara,Big West,17.0,11.0,-4.39,4.0,"Nov 18, 1998",23.62,81,235.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,223.0,28,28,832.0,25.2,0.606,0.58,0.103,0.279,401.0,13.2,21.5,17.6,5.4,1.5,3.0,13.2,26.4,2.6,1.7,4.3,0.205,3.4,-1.0,2.4,0.36,115.7,94.8,0.265,-5.17,8.7,15.3,0.564,8.2,13.8,0.594,0.5,1.6,0.303,3.3,4.3,0.764,11.3,1.0,1.0,1.1,2.6,3.3,21.1,12.9,22.9,12.2,20.5,0.7,2.4,4.9,6.4,16.9,1.4,1.5,1.7,3.9,5.0,31.4,22.0,48.9,78.2,61.5,40.8,36.9,54.2,10.3,100.0,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,14.046
118702,2021-22,Collin Gillespie,PG,,Villanova,Big East,30.0,8.0,10.29,4.0,"Jun 25, 1999",23.02,75,195.8,73.5,74.75,76.0,98.0,8.6,8.25,9.0,200.0,38,38,1301.0,21.5,0.608,0.565,0.628,0.268,564.0,1.5,11.6,6.6,20.2,1.9,0.0,11.4,23.0,4.8,1.7,6.5,0.201,6.6,2.6,9.2,1.92,124.8,101.9,0.335,1.46,5.8,13.3,0.434,2.3,5.0,0.466,3.5,8.4,0.415,3.2,3.6,0.905,4.5,3.7,1.2,0.0,1.9,2.2,18.3,9.1,20.9,3.6,7.8,5.5,13.2,5.1,5.6,7.0,5.9,1.9,0.0,3.0,3.5,28.7,0.0,21.9,51.6,16.3,15.2,39.4,3.8,62.8,57.5,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,14.024
121154,2021-22,Iverson Molinar,PG,,Mississippi State,SEC,18.0,16.0,7.6,3.0,"Dec 3, 1999",22.58,75,183.2,74.25,75.25,80.0,101.0,4.8,8.5,9.5,208.0,34,34,1158.0,21.3,0.553,0.483,0.237,0.403,570.0,1.8,9.0,5.4,23.5,2.1,1.3,12.9,27.4,3.4,1.4,4.8,0.168,5.1,1.2,6.3,1.52,113.5,103.1,0.38,0.12,7.1,15.6,0.454,6.1,11.9,0.516,0.9,3.7,0.252,5.5,6.3,0.868,3.6,4.2,1.4,0.4,2.8,1.7,20.6,10.6,23.4,9.2,17.9,1.4,5.5,8.2,9.4,5.4,6.3,2.1,0.6,4.1,2.6,30.9,3.0,32.3,64.4,24.5,44.0,42.2,21.4,23.7,100.0,2018-19,Team WhyNot,Nike 17U,10.0,9.0,15.9,12.2,5.2,9.4,0.553,0.4,1.4,0.286,1.4,2.3,0.609,0.0,4.0,4.0,1.1,1.0,0.3,1.3,2.4,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,14.013
126848,2021-22,Moussa Diabate,PF,C,Michigan,Big Ten,17.0,15.0,11.02,1.0,"Jan 21, 2002",20.44,82,216.6,81.25,82.25,86.5,109.5,2.7,8.5,10.5,17.0,32,26,796.0,17.6,0.565,0.549,0.065,0.389,290.0,11.9,17.0,14.5,6.2,0.8,3.7,15.5,19.7,1.6,0.9,2.5,0.124,1.6,1.1,2.8,0.55,110.9,104.1,0.169,-3.83,5.9,10.9,0.542,5.7,10.2,0.564,0.2,0.7,0.214,2.6,4.2,0.619,9.6,1.3,0.6,1.4,2.4,4.3,14.5,8.7,16.1,8.5,15.0,0.2,1.0,3.9,6.3,14.2,1.9,0.8,2.1,3.5,6.4,21.5,34.0,51.9,74.8,67.5,41.3,31.8,37.0,6.8,100.0,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2019.0,U18 Euro Championship A,14.0,26:05,12.1,5.0,10.4,0.483,0.1,0.4,0.167,2.1,4.1,0.509,10.7,1.0,1.0,1.4,1.6,1.9,5th,,16.356737588652482,43.0,14.009
139781,2021-22,Taevion Kinsey,SG,,Marshall,CUSA,11.0,20.0,0.14,4.0,"Mar 10, 2000",22.31,77,185.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,400.0,31,31,1144.0,18.5,0.495,0.445,0.182,0.36,613.0,6.2,8.6,7.4,22.5,1.4,0.2,12.3,28.3,2.3,0.6,2.9,0.101,1.4,-2.5,-1.0,1.55,104.5,109.9,0.405,0.22,7.7,17.9,0.429,7.1,14.6,0.483,0.6,3.3,0.183,4.8,6.4,0.745,5.6,4.5,1.0,0.1,2.9,1.7,20.7,10.4,24.4,9.6,19.9,0.8,4.4,6.5,8.8,7.6,6.2,1.4,0.1,4.0,2.3,28.2,34.0,34.6,66.7,32.2,47.2,34.9,21.4,18.2,76.5,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,14.003
132192,2021-22,Jared Rhoden,SG,SF,Seton Hall,Big East,20.0,11.0,8.52,4.0,"Aug 27, 1999",22.84,78,200.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,199.0,31,30,1026.0,18.0,0.489,0.435,0.264,0.32,447.0,4.0,17.8,10.9,7.7,2.0,2.0,10.0,26.4,1.7,1.9,3.5,0.138,2.5,2.0,4.6,0.67,103.9,96.8,0.263,-2.96,6.5,16.7,0.39,5.0,12.3,0.41,1.5,4.4,0.336,4.3,5.3,0.803,8.1,1.4,1.4,0.8,2.1,2.5,18.8,9.5,24.3,7.3,17.9,2.2,6.4,6.2,7.8,11.8,2.1,2.0,1.1,3.1,3.6,27.4,9.0,29.2,49.6,33.9,44.4,35.3,20.9,26.4,89.5,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,14.0
121603,2021-22,Izaiah Brockington,PG,SG,Iowa State,Big 12,22.0,13.0,9.33,4.0,"Jul 12, 1999",22.97,76,195.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,400.0,35,35,1210.0,19.0,0.52,0.481,0.187,0.274,537.0,5.7,19.0,12.1,11.1,2.3,0.9,11.1,27.5,2.0,2.6,4.7,0.154,3.7,2.4,6.1,0.79,103.7,93.2,0.331,-2.84,7.4,16.6,0.447,6.3,13.5,0.467,1.1,3.1,0.362,3.5,4.6,0.775,7.9,1.9,1.5,0.3,2.3,2.2,19.5,11.1,24.7,9.4,20.1,1.7,4.6,5.3,6.8,11.8,2.8,2.3,0.4,3.5,3.3,29.1,24.0,26.8,59.3,52.5,54.5,40.5,49.5,18.7,73.5,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,13.944
117424,2021-22,Kofi Cockburn,C,,Illinois,Big Ten,20.0,8.0,9.48,3.0,"Sep 1, 1999",22.83,84,293.0,83.0,84.0,88.25,110.5,8.2,9.75,10.25,46.0,28,28,859.0,32.1,0.613,0.593,0.0,0.533,511.0,12.8,25.6,19.4,6.6,1.6,3.0,12.0,32.0,3.5,1.8,5.3,0.247,7.4,2.0,9.3,0.34,118.6,94.2,0.336,-5.95,10.5,17.7,0.593,10.5,17.7,0.593,0.0,0.0,0.0,6.2,9.5,0.655,13.8,1.0,1.1,1.3,3.0,3.1,27.2,15.5,26.1,15.5,26.1,0.0,0.0,9.1,13.9,20.3,1.5,1.6,1.9,4.5,4.6,40.1,52.0,63.3,69.3,72.5,36.7,42.1,64.4,0.0,0.0,2018-19,Renaissance,Nike 17U,9.0,9.0,18.8,15.89,6.33,11.89,0.533,0.0,0.22,0.0,3.22,5.11,0.63,0.0,9.89,9.89,1.22,0.56,0.67,1.67,2.11,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,13.913
133038,2021-22,Peyton Watson,SF,,UCLA,Pac-12,24.0,8.0,8.36,1.0,"Sep 11, 2002",19.8,80,203.4,78.75,80.0,84.5,107.5,5.2,8.5,9.5,12.0,32,0,405.0,11.2,0.394,0.352,0.263,0.271,120.0,8.1,18.7,13.3,11.0,2.8,5.5,18.4,20.8,-0.2,0.9,0.8,0.074,-2.7,3.8,1.1,0.87,85.6,91.6,0.072,-3.21,3.8,11.7,0.322,3.1,8.6,0.356,0.7,3.1,0.226,2.2,3.2,0.688,9.1,2.6,1.9,1.9,3.0,5.0,10.4,5.6,17.5,4.6,12.9,1.0,4.6,3.3,4.8,13.7,3.9,2.8,2.8,4.5,7.6,15.6,3.0,38.1,35.6,50.0,35.6,35.7,46.7,26.3,100.0,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2021.0,U19 World Cup,7.0,12:22,4.0,1.6,4.6,0.344,0.3,1.7,0.167,0.6,0.7,0.8,3.4,2.7,0.6,1.1,1.4,0.9,Gold,,16.356737588652482,30.0,13.573
135345,2021-22,KC Ndefo,PF,SF,St. Peter's,MAAC,22.0,12.0,-0.47,4.0,"Mar 1, 2000",22.33,79,195.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,400.0,34,34,880.0,20.5,0.499,0.48,0.075,0.577,363.0,6.1,21.1,13.7,21.3,2.9,13.0,21.3,26.7,0.3,2.6,2.9,0.132,0.0,6.1,6.1,0.84,92.5,84.6,0.267,-5.03,6.0,12.8,0.47,5.7,11.8,0.485,0.3,1.0,0.286,4.0,7.4,0.537,9.5,3.7,2.0,4.4,4.4,4.6,16.2,9.0,19.1,8.6,17.7,0.4,1.4,5.9,11.0,14.2,5.5,2.9,6.5,6.6,6.9,24.3,20.0,37.497418073485605,64.6880834160874,41.936544190665344,32.31787487586892,37.576961271102284,30.61549155908639,30.185700099304867,71.16494538232374,2018-19,New York Lightning,Nike 17U,6.0,3.0,6.2,6.5,2.33,5.83,0.4,0.5,2.0,0.25,1.83,2.17,0.846,0.0,6.0,6.0,0.83,0.17,3.67,1.17,3.67,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,13.028
121755,2021-22,Daeqwon Plowden,SF,SG,Bowling Green,MAC,13.0,18.0,-4.44,4.0,"Aug 29, 1998",23.84,78,215.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,400.0,31,31,948.0,20.6,0.523,0.467,0.298,0.376,469.0,8.2,15.4,11.7,6.5,1.6,4.3,10.5,25.4,2.2,0.7,2.9,0.124,1.8,-2.5,-0.6,0.6,110.2,108.2,0.224,-3.22,6.9,16.7,0.414,5.1,11.7,0.439,1.8,5.0,0.356,5.0,6.3,0.792,8.9,1.4,1.2,1.6,2.3,2.7,20.6,9.3,22.5,6.9,15.8,2.4,6.7,6.7,8.5,12.0,1.9,1.6,2.1,3.1,3.7,27.7,11.0,39.4,53.8,31.0,30.8,31.1,23.7,29.8,88.1,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,13.027
