RealGM ID,Season,Name,Position 1,Position 2,Play Style,Height,Weight,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,3 Point Confidence,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,Dunks per Minute Played,Unassisted Shots @ Rim /100Poss,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Finishing Score,Shooting Score,Shot Creation Score,Passing Score,Rebounding Score,Athleticism Score,Defense Score,College Productivity Score,Percentile Score,Box Score Creation,Rim Shot Creation,Helio Score,Draft Score,Image Link,Draft Pick,NBA MPG,NBA Draft Pick,Result
108203,2022-23,Markquis Nowell,PG,,Floor General,67.0,160.0,Kansas State,Big 12,26.0,10.0,9.48,4.0,"Dec 25, 1999",23.52,400.0,36.0,36.0,1328.0,21.9,0.56,0.481,0.532,0.446,717.0,1.2,9.7,5.6,43.0,3.9,0.2,0.3804878048780488,18.9,0.121,26.2,46.278,3.8,2.4,6.3,0.189,6.0,3.5,9.6,2.25,113.5,97.9,0.496,4.82,5.4,14.0,0.386,2.8,6.6,0.422,2.7,7.5,0.355,0.272,0.4258399098083427,5.6,6.3,0.889,3.8,8.9,2.8,0.1,4.0,2.2,19.1,7.7,19.9,3.9,9.3,3.8,10.6,7.9,8.9,5.4,12.7,3.9,0.1,5.6,3.1,27.1,0.0,0.0,0.0,0.0,4.244470999999999,27.7,47.3,23.0,19.1,34.8,29.0,53.2,56.8,42.1276,,,,7.27027027027027,6.094594594594595,16.91216216216216,13.97972972972973,5.058378378378379,10.45608108108108,0.47950000000000004,0.9963513513513514,2.893648648648649,0.31239189189189187,2.8225675675675674,4.147297297297298,0.6342837837837838,0.8081081081081081,4.521486486486487,5.329054054054054,2.1422972972972976,0.9306756756756756,0.784054054054054,1.7677027027027028,2.1541891891891893,2013.6501901140684,,,,,,,,,,,,,,,,,,,,,0.1115384615384615,0.5346153846153846,0.7115384615384616,0.9047619047619048,0.2730061349693251,0.1615384615384615,0.4758620689655172,0.8206896551724138,49.9,10.261,46.088,0.0,0.0673024370634908,/images/nba/4.2/profiles/photos/2006/Nowell_Markquis_tor23.jpg,,3.5,100.0,5.0
136030,2022-23,Jalen Hood-Schifino,PG,,Shooter,77.0,216.6,Indiana,Big Ten,22.0,10.0,8.88,1.0,"Jun 19, 2003",20.03,400.0,32.0,32.0,1058.0,13.0,0.492,0.463,0.275,0.189,433.0,1.6,12.0,7.2,20.2,1.4,0.8,1.018181818181818,16.9,0.132,25.7,37.221,0.6,1.3,1.9,0.071,0.4,0.3,0.7,1.31,95.8,104.3,0.311,-1.04,6.4,15.2,0.417,5.0,11.0,0.449,1.4,4.2,0.333,0.212,0.3012335526315789,2.2,2.9,0.776,5.0,4.4,1.0,0.3,3.4,2.9,16.3,9.3,22.3,7.2,16.2,2.0,6.1,3.3,4.2,7.3,6.5,1.4,0.4,4.9,4.3,23.9,4.0,5.0,0.852715,0.0037807183364839,3.8031089,19.9,52.5,14.3,52.6,42.0,20.2,27.5,54.1,28.3484,2018-19,Team Charlotte (NC),UAA 17U,2.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,2013.6501901140684,,,,,,,,,,,,,,,,,,,,,0.0615384615384615,0.4692307692307692,0.1615384615384615,0.1071428571428571,0.7055214723926381,0.4153846153846154,0.3241379310344827,0.096551724137931,29.3,4.612,52.164,3.018762038188057,0.1504781214962767,,,7.1,17.0,6.997
148690,2022-23,Marcus Sasser,PG,SG,Scorer,74.0,195.6,Houston,AAC,33.0,3.0,4.79,4.0,"Sep 21, 2000",22.77,400.0,36.0,36.0,1108.0,24.9,0.597,0.548,0.576,0.348,552.0,1.4,8.9,5.2,19.6,3.2,0.7,1.1487179487179486,10.1,0.079,26.1,40.634,4.6,2.6,7.2,0.261,7.7,4.3,12.0,1.95,126.6,91.9,0.304,1.52,6.9,15.7,0.438,3.4,6.6,0.511,3.5,9.0,0.384,0.303,0.4608,4.6,5.5,0.848,3.7,4.0,2.1,0.2,2.1,2.0,21.8,10.6,24.2,5.2,10.2,5.3,13.9,7.1,8.4,5.7,6.2,3.2,0.3,3.2,3.1,33.6,6.0,7.04,1.103872,0.0054151624548736,3.79456,19.6,64.7,20.0,22.8,39.4,17.9,57.6,68.8,47.63,,,,7.27027027027027,6.094594594594595,16.91216216216216,13.97972972972973,5.058378378378379,10.45608108108108,0.47950000000000004,0.9963513513513514,2.893648648648649,0.31239189189189187,2.8225675675675674,4.147297297297298,0.6342837837837838,0.8081081081081081,4.521486486486487,5.329054054054054,2.1422972972972976,0.9306756756756756,0.784054054054054,1.7677027027027028,2.1541891891891893,2013.6501901140684,,,,,,,,,,,,,,,,,,,,,0.3185840707964602,0.8672566371681416,0.4424778761061947,0.5755395683453237,0.1021897810218978,0.6283185840707964,0.7886178861788617,0.8536585365853658,57.2,6.836,61.367,1.756501552462763,0.1630585335313316,,,15.4,25.0,5.0
135782,2022-23,Jalen Pickett,SG,PG,Connector,74.0,197.8,Penn State,Big Ten,23.0,14.0,9.02,4.0,"Oct 22, 1999",23.69,400.0,37.0,37.0,1353.0,26.6,0.577,0.552,0.23,0.23,755.0,4.0,19.6,12.2,39.2,1.6,1.6,1.6,12.9,0.088,27.3,44.457,5.5,1.8,7.3,0.215,8.0,2.9,10.9,2.89,120.3,103.1,0.514,6.15,7.7,15.1,0.508,6.4,11.6,0.546,1.3,3.5,0.381,0.233,0.2868412438625204,2.7,3.5,0.763,8.1,7.2,1.0,0.6,2.5,2.3,19.4,11.9,23.5,9.9,18.1,2.1,5.4,4.1,5.4,12.6,11.2,1.6,0.9,3.9,3.5,30.1,0.0,0.0,0.0,0.0,5.566069,27.1,68.3,12.6,49.8,47.1,7.5,23.0,48.9,18.3966,,,,7.27027027027027,6.094594594594595,16.91216216216216,13.97972972972973,5.058378378378379,10.45608108108108,0.47950000000000004,0.9963513513513514,2.893648648648649,0.31239189189189187,2.8225675675675674,4.147297297297298,0.6342837837837838,0.8081081081081081,4.521486486486487,5.329054054054054,2.1422972972972976,0.9306756756756756,0.784054054054054,1.7677027027027028,2.1541891891891893,2013.6501901140684,,,,,,,,,,,,,,,,,,,,,0.7787610619469026,0.6814159292035398,0.991150442477876,1.0,0.9744525547445256,0.3761061946902654,0.5609756097560976,0.9959349593495936,79.5,8.784,69.166,2.033428384896841,0.1676072314036143,,,6.1,32.0,8.0
175953,2022-23,Brandin Podziemski,SG,PG,Scorer,76.0,203.8,Santa Clara,WCC,22.0,10.0,5.05,2.0,"Feb 25, 2003",20.34,400.0,32.0,32.0,1152.0,26.4,0.602,0.571,0.402,0.313,620.0,5.6,21.6,13.7,20.5,2.8,1.4,1.8666666666666667,12.1,0.096,25.6,37.664,4.2,2.0,6.2,0.215,7.9,2.7,10.6,1.6,121.9,99.0,0.383,0.42,7.7,16.0,0.483,4.9,9.5,0.513,2.8,6.4,0.438,0.307,0.4192285714285715,3.9,5.0,0.771,9.7,4.1,2.0,0.5,2.5,2.1,22.1,10.8,22.4,6.9,13.4,3.9,9.0,5.4,7.0,13.7,5.7,2.8,0.7,3.6,3.0,31.0,7.0,5.33,1.07700645,0.0060763888888888,4.526256,28.5,60.3,29.1,31.3,43.1,19.4,40.2,55.6,36.7169,,,,7.27027027027027,6.094594594594595,16.91216216216216,13.97972972972973,5.058378378378379,10.45608108108108,0.47950000000000004,0.9963513513513514,2.893648648648649,0.31239189189189187,2.8225675675675674,4.147297297297298,0.6342837837837838,0.8081081081081081,4.521486486486487,5.329054054054054,2.1422972972972976,0.9306756756756756,0.784054054054054,1.7677027027027028,2.1541891891891893,2013.6501901140684,,,,,,,,,,,,,,,,,,,,,0.4778761061946903,0.8849557522123894,0.5575221238938053,0.4460431654676259,1.0,0.6017699115044248,0.8292682926829268,0.7804878048780488,69.69999999999999,6.026,56.051,3.0587944852920854,0.1682815070888798,,,24.5,19.0,13.0
148184,2022-23,Craig Porter Jr,PG,SG,Athletic,73.0,180.0,Wichita State,AAC,17.0,14.0,3.25,4.0,"Feb 26, 2000",23.34,400.0,31.0,30.0,1042.0,22.1,0.555,0.533,0.304,0.275,457.0,4.7,16.1,10.7,30.4,2.7,5.0,3.506493506493506,17.3,0.123,22.8,36.592,2.3,2.0,4.3,0.164,4.6,3.6,8.2,1.94,110.8,97.2,0.385,2.21,6.1,12.9,0.478,4.7,8.9,0.528,1.4,3.9,0.363,0.236,0.3308905547226387,2.4,3.5,0.685,7.4,5.9,1.8,1.8,3.0,2.3,16.1,9.1,19.0,7.0,13.2,2.1,5.8,3.6,5.2,10.9,8.7,2.7,2.6,4.5,3.4,23.8,8.0,6.71,1.89372975,0.0076775431861804,5.362275,35.5,61.3,20.5,34.0,43.9,10.0,30.4,29.7,19.7063,,,,7.27027027027027,6.094594594594595,16.91216216216216,13.97972972972973,5.058378378378379,10.45608108108108,0.47950000000000004,0.9963513513513514,2.893648648648649,0.31239189189189187,2.8225675675675674,4.147297297297298,0.6342837837837838,0.8081081081081081,4.521486486486487,5.329054054054054,2.1422972972972976,0.9306756756756756,0.784054054054054,1.7677027027027028,2.1541891891891893,2013.6501901140684,,,,,,,,,,,,,,,,,,,,,0.7389380530973452,0.5486725663716814,0.7345132743362832,0.8129496402877698,0.9233576642335768,0.8053097345132744,0.951219512195122,0.3739837398373983,73.6,5.985,60.215,1.1035464417178995,0.1603001498558929,/images/nba/4.2/profiles/photos/2006/Porter_Craig_cle23.jpg,,15.9,100.0,6.007
92187,2022-23,Marcus Carr,PG,SG,Floor General,74.0,175.0,Texas,Big 12,29.0,9.0,10.43,4.0,"Jun 6, 1999",24.07,400.0,38.0,38.0,1287.0,19.3,0.548,0.512,0.459,0.28,590.0,1.0,9.3,5.2,22.4,2.7,0.2,0.3724137931034483,9.7,0.072,23.8,35.938,3.4,2.2,5.6,0.174,4.6,3.3,7.9,2.66,115.2,99.0,0.337,3.46,6.5,15.1,0.428,3.9,8.2,0.479,2.5,6.9,0.368,0.268,0.4084933494558646,3.3,4.2,0.772,3.5,4.9,1.9,0.1,1.8,2.4,18.7,9.2,21.5,5.6,11.7,3.6,9.9,4.7,6.0,5.0,7.0,2.7,0.1,2.6,3.5,26.7,0.0,0.0,0.0,0.0,2.38134,14.2,59.4,22.0,40.1,44.1,15.1,45.7,77.8,44.7337,,,,7.27027027027027,6.094594594594595,16.91216216216216,13.97972972972973,5.058378378378379,10.45608108108108,0.47950000000000004,0.9963513513513514,2.893648648648649,0.31239189189189187,2.8225675675675674,4.147297297297298,0.6342837837837838,0.8081081081081081,4.521486486486487,5.329054054054054,2.1422972972972976,0.9306756756756756,0.784054054054054,1.7677027027027028,2.1541891891891893,2016.0,U17 World Cup,4.0,14:27,6.3,2.5,8.0,0.312,0.0,2.2,0.0,1.2,1.8,0.714,2.8,0.5,0.8,0.5,1.2,1.2,5th,0.1150442477876106,0.7787610619469026,0.3185840707964602,0.8489208633093526,0.1021897810218978,0.0884955752212389,0.3170731707317073,0.8048780487804879,42.2,5.521,54.35,1.1894491194020935,0.1541536375551207,/images/nba/4.2/profiles/photos/2006/Carr_Marcus_22w.jpg,,0.0,100.0,5.0
108183,2022-23,Kendric Davis,PG,SG,Scorer,71.0,180.0,Memphis,AAC,26.0,8.0,6.9,4.0,"May 14, 1999",24.13,400.0,34.0,34.0,1187.0,24.2,0.551,0.473,0.341,0.474,750.0,1.8,9.7,6.0,30.1,3.1,0.6,1.0054054054054054,13.5,0.101,31.9,48.346,4.0,1.8,5.8,0.196,5.9,1.8,7.7,1.76,114.2,101.3,0.421,1.46,7.7,18.6,0.414,5.5,12.2,0.449,2.2,6.3,0.346,0.232,0.3434818049490539,7.5,8.8,0.854,4.2,6.2,2.3,0.2,3.5,2.2,25.1,10.6,25.7,7.6,16.9,3.0,8.8,10.4,12.2,5.9,8.6,3.1,0.3,4.9,3.0,34.7,0.0,0.0,0.0,0.0,5.570475,25.0,56.8,13.3,40.7,36.7,17.7,34.3,62.5,31.9664,,,,7.27027027027027,6.094594594594595,16.91216216216216,13.97972972972973,5.058378378378379,10.45608108108108,0.47950000000000004,0.9963513513513514,2.893648648648649,0.31239189189189187,2.8225675675675674,4.147297297297298,0.6342837837837838,0.8081081081081081,4.521486486486487,5.329054054054054,2.1422972972972976,0.9306756756756756,0.784054054054054,1.7677027027027028,2.1541891891891893,2013.6501901140684,,,,,,,,,,,,,,,,,,,,,0.1946902654867256,0.3893805309734513,0.7920353982300885,0.7266187050359713,0.2737226277372263,0.6194690265486725,0.4227642276422764,0.5853658536585366,50.1,8.291,58.406,0.9130946237397146,0.1554222631822247,/images/nba/4.2/profiles/photos/2006/Davis_Kendric_gsw23.jpg,,0.0,100.0,5.0
170045,2022-23,Cason Wallace,SG,PG,Connector,75.0,195.2,Kentucky,SEC,20.0,12.0,8.08,1.0,"Nov 7, 2003",19.64,5.0,32.0,32.0,1030.0,18.5,0.543,0.516,0.407,0.224,389.0,3.3,10.2,6.7,24.3,3.7,1.6,2.233962264150944,16.3,0.117,19.9,33.351,2.2,1.6,3.9,0.15,3.6,4.2,7.7,2.03,113.8,100.5,0.314,2.36,5.4,12.1,0.446,3.7,7.2,0.514,1.7,4.9,0.346,0.243,0.3740292164674634,2.1,2.7,0.757,4.6,5.3,2.4,0.6,2.6,3.0,14.6,8.1,18.1,5.5,10.8,2.6,7.4,3.1,4.1,6.9,7.9,3.7,0.9,3.9,4.5,21.8,11.0,14.71,3.1844208000000003,0.0106796116504854,3.918288,24.0,68.0,9.8,35.3,40.0,9.1,40.7,81.8,38.8569,,,,7.27027027027027,6.094594594594595,16.91216216216216,13.97972972972973,5.058378378378379,10.45608108108108,0.47950000000000004,0.9963513513513514,2.893648648648649,0.31239189189189187,2.8225675675675674,4.147297297297298,0.6342837837837838,0.8081081081081081,4.521486486486487,5.329054054054054,2.1422972972972976,0.9306756756756756,0.784054054054054,1.7677027027027028,2.1541891891891893,2013.6501901140684,,,,,,,,,,,,,,,,,,,,,0.6238938053097345,0.5088495575221239,0.2831858407079646,0.7697841726618705,0.3941605839416058,0.8539823008849557,0.8455284552845529,0.4878048780487805,59.6,5.066,68.043,2.7344833745111763,0.6296824871484656,,,21.1,10.0,22.057
139875,2022-23,Jordan Miller,SG,PG,Slasher,77.0,191.6,Miami,ACC,29.0,8.0,6.84,4.0,"Jan 23, 2000",23.44,400.0,37.0,37.0,1294.0,23.0,0.616,0.585,0.228,0.313,563.0,7.2,14.0,10.7,14.1,2.0,1.3,1.575757575757576,9.6,0.078,19.9,28.219,4.7,1.3,6.0,0.186,6.0,1.5,7.6,2.02,130.0,106.5,0.3,1.31,6.7,12.4,0.545,5.7,9.6,0.602,1.0,2.8,0.352,0.21,0.2767448275862069,3.0,3.9,0.784,7.1,3.1,1.4,0.5,1.5,1.9,17.5,9.8,17.9,8.3,13.9,1.4,4.1,4.4,5.6,10.3,4.4,2.0,0.7,2.2,2.8,25.4,18.0,8.23,2.60598835,0.0139103554868624,5.667945499999999,54.5,67.9,41.9,22.8,41.8,36.8,22.8,90.6,51.8827,,,,7.27027027027027,6.094594594594595,16.91216216216216,13.97972972972973,5.058378378378379,10.45608108108108,0.47950000000000004,0.9963513513513514,2.893648648648649,0.31239189189189187,2.8225675675675674,4.147297297297298,0.6342837837837838,0.8081081081081081,4.521486486486487,5.329054054054054,2.1422972972972976,0.9306756756756756,0.784054054054054,1.7677027027027028,2.1541891891891893,2013.6501901140684,,,,,,,,,,,,,,,,,,,,,1.0,0.4424778761061947,0.0442477876106194,0.4928057553956834,0.9233576642335768,0.5309734513274337,0.3089430894308943,0.5284552845528455,53.400000000000006,3.294,61.107,1.0964732907373298,0.1498783442156773,/images/nba/4.2/profiles/photos/2006/Miller_Jordan_lac23.jpg,,4.0,48.0,6.627
151485,2022-23,Kobe Bufkin,SG,PG,Slasher,77.0,186.8,Michigan,Big Ten,18.0,15.0,8.69,2.0,"Sep 21, 2003",19.77,45.0,33.0,33.0,1121.0,19.2,0.578,0.542,0.337,0.24,454.0,2.6,12.0,7.5,17.4,2.3,2.1,2.1954545454545453,13.8,0.11,21.8,31.0,2.5,1.7,4.1,0.148,3.5,3.3,6.7,1.5,112.8,101.6,0.307,0.0,6.2,12.8,0.482,4.6,8.5,0.546,1.5,4.3,0.355,0.237,0.3457658959537572,2.6,3.1,0.849,5.3,3.4,1.5,0.8,2.3,2.9,16.5,9.2,19.0,6.9,12.6,2.3,6.4,3.9,4.6,7.9,5.1,2.3,1.2,3.4,4.2,24.4,12.0,9.42,2.5783011,0.0107047279214986,5.200394999999999,35.5,68.0,22.9,30.5,39.0,24.4,34.0,67.5,38.5215,,,,7.27027027027027,6.094594594594595,16.91216216216216,13.97972972972973,5.058378378378379,10.45608108108108,0.47950000000000004,0.9963513513513514,2.893648648648649,0.31239189189189187,2.8225675675675674,4.147297297297298,0.6342837837837838,0.8081081081081081,4.521486486486487,5.329054054054054,2.1422972972972976,0.9306756756756756,0.784054054054054,1.7677027027027028,2.1541891891891893,2013.6501901140684,,,,,,,,,,,,,,,,,,,,,0.9026548672566372,0.5398230088495575,0.1858407079646017,0.3525179856115107,0.5547445255474452,0.6814159292035398,0.7804878048780488,0.4512195121951219,55.60000000000001,3.848,65.117,2.594544246337854,0.5588164715424647,,,2.2,15.0,21.715
176057,2022-23,Anthony Black,SG,PG,Slasher,79.0,210.0,Arkansas,SEC,22.0,14.0,9.87,1.0,"Jan 20, 2004",19.44,15.0,36.0,36.0,1255.0,17.2,0.549,0.495,0.283,0.578,492.0,4.3,12.6,8.5,20.6,3.4,1.8,2.353846153846153,20.6,0.157,20.9,31.147,1.8,2.4,4.2,0.133,2.8,3.9,6.7,1.29,104.9,96.9,0.302,-1.18,4.7,10.5,0.453,3.9,7.5,0.513,0.9,3.0,0.301,0.189,0.291722602739726,4.3,6.1,0.705,5.8,4.5,2.4,0.7,3.5,3.0,14.7,6.8,14.9,5.5,10.7,1.3,4.2,6.1,8.6,8.3,6.4,3.4,1.0,4.9,4.2,20.9,24.0,15.27,4.69804455,0.0191235059760956,4.5842085,47.7,59.2,35.5,24.0,35.4,3.6,28.3,71.4,38.0037,,,,7.27027027027027,6.094594594594595,16.91216216216216,13.97972972972973,5.058378378378379,10.45608108108108,0.47950000000000004,0.9963513513513514,2.893648648648649,0.31239189189189187,2.8225675675675674,4.147297297297298,0.6342837837837838,0.8081081081081081,4.521486486486487,5.329054054054054,2.1422972972972976,0.9306756756756756,0.784054054054054,1.7677027027027028,2.1541891891891893,2022.0,U18 Americas Championship,6.0,19:56,4.7,1.8,5.7,0.324,0.2,1.0,0.167,0.8,1.7,0.5,7.8,4.2,1.8,2.0,1.8,1.3,-,0.7389380530973452,0.1061946902654867,0.4247787610619469,0.3417266187050359,0.708029197080292,0.9557522123893806,0.943089430894309,0.4796747967479675,58.7,3.864,53.831,3.363112102978014,0.5869433240114796,,,19.2,6.0,20.59
